script,nominal_waves,period_steps,actual_cycles_after_start,step,schedule_ratio,wsd_ratio,block_lr,gamma_lr
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,203,1.0,0.204,0.0003672,0.0003672
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,204,1.0,0.205,0.00036899999999999997,0.00036899999999999997
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,205,1.0,0.206,0.00037079999999999996,0.00037079999999999996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,206,1.0,0.207,0.00037259999999999995,0.00037259999999999995
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,207,1.0,0.208,0.0003744,0.0003744
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,208,1.0,0.209,0.0003762,0.0003762
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,209,1.0,0.21,0.00037799999999999997,0.00037799999999999997
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,210,1.0,0.211,0.00037979999999999996,0.00037979999999999996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,211,1.0,0.212,0.0003816,0.0003816
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,212,1.0,0.213,0.0003834,0.0003834
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,213,1.0,0.214,0.0003852,0.0003852
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,214,1.0,0.215,0.000387,0.000387
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,215,1.0,0.216,0.00038879999999999996,0.00038879999999999996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,216,1.0,0.217,0.0003906,0.0003906
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,217,1.0,0.218,0.0003924,0.0003924
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,218,1.0,0.219,0.0003942,0.0003942
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,219,1.0,0.22,0.000396,0.000396
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,220,1.0,0.221,0.00039779999999999997,0.00039779999999999997
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,221,1.0,0.222,0.0003996,0.0003996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,222,1.0,0.223,0.0004014,0.0004014
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,223,1.0,0.224,0.0004032,0.0004032
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,224,1.0,0.225,0.000405,0.000405
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,225,1.0,0.226,0.0004068,0.0004068
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,226,1.0,0.227,0.0004086,0.0004086
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,227,1.0,0.228,0.0004104,0.0004104
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,228,1.0,0.229,0.0004122,0.0004122
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,229,1.0,0.23,0.000414,0.000414
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,230,1.0,0.231,0.0004158,0.0004158
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,231,1.0,0.232,0.0004176,0.0004176
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,232,1.0,0.233,0.0004194,0.0004194
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,233,1.0,0.234,0.0004212,0.0004212
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,234,1.0,0.235,0.000423,0.000423
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,235,1.0,0.236,0.00042479999999999997,0.00042479999999999997
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,236,1.0,0.237,0.00042659999999999996,0.00042659999999999996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,237,1.0,0.238,0.00042839999999999995,0.00042839999999999995
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,238,1.0,0.239,0.0004302,0.0004302
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,239,1.0,0.24,0.000432,0.000432
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,240,1.0,0.241,0.0004338,0.0004338
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,241,1.0,0.242,0.00043559999999999996,0.00043559999999999996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,242,1.0,0.243,0.00043739999999999995,0.00043739999999999995
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,243,1.0,0.244,0.0004392,0.0004392
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,244,1.0,0.245,0.000441,0.000441
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,245,1.0,0.246,0.0004428,0.0004428
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,246,1.0,0.247,0.00044459999999999996,0.00044459999999999996
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,247,1.0,0.248,0.0004464,0.0004464
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,248,1.0,0.249,0.0004482,0.0004482
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,249,1.0,0.25,0.00045,0.00045
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,250,1.0,0.251,0.0004518,0.0004518
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,251,1.0,0.252,0.00045359999999999997,0.00045359999999999997
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,252,1.0,0.253,0.0004554,0.0004554
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,253,1.0,0.254,0.0004572,0.0004572
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,254,1.0,0.255,0.000459,0.000459
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,255,1.0,0.256,0.0004608,0.0004608
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,256,1.0,0.257,0.0004626,0.0004626
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,257,1.0,0.258,0.0004644,0.0004644
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,258,1.0,0.259,0.0004662,0.0004662
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,259,1.0,0.26,0.000468,0.000468
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,260,1.0,0.261,0.0004698,0.0004698
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,261,1.0,0.262,0.0004716,0.0004716
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,262,1.0,0.263,0.0004734,0.0004734
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,263,1.0,0.264,0.0004752,0.0004752
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,264,1.0,0.265,0.000477,0.000477
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,265,1.0,0.266,0.00047880000000000004,0.00047880000000000004
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,266,1.0,0.267,0.0004806,0.0004806
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,267,1.0,0.268,0.0004824,0.0004824
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,268,1.0,0.269,0.0004842,0.0004842
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,269,1.0,0.27,0.000486,0.000486
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,270,1.0,0.271,0.00048780000000000004,0.00048780000000000004
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,271,1.0,0.272,0.0004896,0.0004896
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,272,1.0,0.273,0.0004914,0.0004914
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,273,1.0,0.274,0.0004932000000000001,0.0004932000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,274,1.0,0.275,0.000495,0.000495
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,275,1.0,0.276,0.0004968,0.0004968
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,276,1.0,0.277,0.0004986,0.0004986
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,277,1.0,0.278,0.0005004,0.0005004
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,278,1.0,0.279,0.0005022000000000001,0.0005022000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,279,1.0,0.28,0.000504,0.000504
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,280,1.0,0.281,0.0005058,0.0005058
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,281,1.0,0.282,0.0005076,0.0005076
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,282,1.0,0.283,0.0005093999999999999,0.0005093999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,283,1.0,0.284,0.0005112,0.0005112
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,284,1.0,0.285,0.0005129999999999999,0.0005129999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,285,1.0,0.286,0.0005147999999999999,0.0005147999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,286,1.0,0.287,0.0005166,0.0005166
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,287,1.0,0.288,0.0005183999999999999,0.0005183999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,288,1.0,0.289,0.0005202,0.0005202
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,289,1.0,0.29,0.000522,0.000522
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,290,1.0,0.291,0.0005237999999999999,0.0005237999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,291,1.0,0.292,0.0005256,0.0005256
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,292,1.0,0.293,0.0005273999999999999,0.0005273999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,293,1.0,0.294,0.0005292,0.0005292
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,294,1.0,0.295,0.000531,0.000531
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,295,1.0,0.296,0.0005327999999999999,0.0005327999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,296,1.0,0.297,0.0005346,0.0005346
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,297,1.0,0.298,0.0005363999999999999,0.0005363999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,298,1.0,0.299,0.0005382,0.0005382
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,299,1.0,0.3,0.00054,0.00054
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,300,1.0,0.301,0.0005417999999999999,0.0005417999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,301,1.0,0.302,0.0005436,0.0005436
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,302,1.0,0.303,0.0005453999999999999,0.0005453999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,303,1.0,0.304,0.0005472,0.0005472
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,304,1.0,0.305,0.000549,0.000549
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,305,1.0,0.306,0.0005507999999999999,0.0005507999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,306,1.0,0.307,0.0005526,0.0005526
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,307,1.0,0.308,0.0005544,0.0005544
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,308,1.0,0.309,0.0005562,0.0005562
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,309,1.0,0.31,0.000558,0.000558
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,310,1.0,0.311,0.0005598,0.0005598
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,311,1.0,0.312,0.0005616,0.0005616
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,312,1.0,0.313,0.0005634,0.0005634
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,313,1.0,0.314,0.0005652,0.0005652
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,314,1.0,0.315,0.000567,0.000567
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,315,1.0,0.316,0.0005688,0.0005688
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,316,1.0,0.317,0.0005706,0.0005706
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,317,1.0,0.318,0.0005724,0.0005724
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,318,1.0,0.319,0.0005742,0.0005742
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,319,1.0,0.32,0.000576,0.000576
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,320,1.0,0.321,0.0005778,0.0005778
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,321,1.0,0.322,0.0005796,0.0005796
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,322,1.0,0.323,0.0005814,0.0005814
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,323,1.0,0.324,0.0005832,0.0005832
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,324,1.0,0.325,0.000585,0.000585
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,325,1.0,0.326,0.0005868,0.0005868
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,326,1.0,0.327,0.0005886,0.0005886
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,327,1.0,0.328,0.0005904,0.0005904
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,328,1.0,0.329,0.0005922,0.0005922
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,329,1.0,0.33,0.000594,0.000594
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,330,1.0,0.331,0.0005958000000000001,0.0005958000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,331,1.0,0.332,0.0005976,0.0005976
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,332,1.0,0.333,0.0005994,0.0005994
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,333,1.0,0.334,0.0006012,0.0006012
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,334,1.0,0.335,0.000603,0.000603
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,335,1.0,0.336,0.0006048000000000001,0.0006048000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,336,1.0,0.337,0.0006066,0.0006066
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,337,1.0,0.338,0.0006084,0.0006084
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,338,1.0,0.339,0.0006102,0.0006102
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,339,1.0,0.34,0.000612,0.000612
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,340,1.0,0.341,0.0006138000000000001,0.0006138000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,341,1.0,0.342,0.0006156,0.0006156
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,342,1.0,0.343,0.0006174,0.0006174
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,343,1.0,0.344,0.0006192,0.0006192
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,344,1.0,0.345,0.0006209999999999999,0.0006209999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,345,1.0,0.346,0.0006228,0.0006228
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,346,1.0,0.347,0.0006245999999999999,0.0006245999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,347,1.0,0.348,0.0006263999999999999,0.0006263999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,348,1.0,0.349,0.0006282,0.0006282
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,349,1.0,0.35,0.0006299999999999999,0.0006299999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,350,1.0,0.351,0.0006318,0.0006318
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,351,1.0,0.352,0.0006335999999999999,0.0006335999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,352,1.0,0.353,0.0006353999999999999,0.0006353999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,353,1.0,0.354,0.0006372,0.0006372
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,354,1.0,0.355,0.0006389999999999999,0.0006389999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,355,1.0,0.356,0.0006408,0.0006408
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,356,1.0,0.357,0.0006426,0.0006426
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,357,1.0,0.358,0.0006443999999999999,0.0006443999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,358,1.0,0.359,0.0006462,0.0006462
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,359,1.0,0.36,0.0006479999999999999,0.0006479999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,360,1.0,0.361,0.0006498,0.0006498
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,361,1.0,0.362,0.0006516,0.0006516
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,362,1.0,0.363,0.0006533999999999999,0.0006533999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,363,1.0,0.364,0.0006552,0.0006552
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,364,1.0,0.365,0.0006569999999999999,0.0006569999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,365,1.0,0.366,0.0006588,0.0006588
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,366,1.0,0.367,0.0006606,0.0006606
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,367,1.0,0.368,0.0006624,0.0006624
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,368,1.0,0.369,0.0006642,0.0006642
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,369,1.0,0.37,0.0006659999999999999,0.0006659999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,370,1.0,0.371,0.0006678,0.0006678
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,371,1.0,0.372,0.0006696,0.0006696
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,372,1.0,0.373,0.0006714,0.0006714
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,373,1.0,0.374,0.0006732,0.0006732
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,374,1.0,0.375,0.000675,0.000675
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,375,1.0,0.376,0.0006768,0.0006768
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,376,1.0,0.377,0.0006786,0.0006786
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,377,1.0,0.378,0.0006804,0.0006804
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,378,1.0,0.379,0.0006822,0.0006822
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,379,1.0,0.38,0.000684,0.000684
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,380,1.0,0.381,0.0006858,0.0006858
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,381,1.0,0.382,0.0006876,0.0006876
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,382,1.0,0.383,0.0006894,0.0006894
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,383,1.0,0.384,0.0006912,0.0006912
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,384,1.0,0.385,0.000693,0.000693
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,385,1.0,0.386,0.0006948,0.0006948
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,386,1.0,0.387,0.0006966,0.0006966
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,387,1.0,0.388,0.0006984,0.0006984
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,388,1.0,0.389,0.0007002,0.0007002
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,389,1.0,0.39,0.000702,0.000702
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,390,1.0,0.391,0.0007038,0.0007038
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,391,1.0,0.392,0.0007056,0.0007056
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,392,1.0,0.393,0.0007074,0.0007074
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,393,1.0,0.394,0.0007092,0.0007092
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,394,1.0,0.395,0.000711,0.000711
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,395,1.0,0.396,0.0007128,0.0007128
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,396,1.0,0.397,0.0007146,0.0007146
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,397,1.0,0.398,0.0007164000000000001,0.0007164000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,398,1.0,0.399,0.0007182,0.0007182
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,399,1.0,0.4,0.00072,0.00072
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,400,1.0,0.401,0.0007218,0.0007218
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,401,1.0,0.402,0.0007236,0.0007236
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,402,1.0,0.403,0.0007254000000000001,0.0007254000000000001
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,403,1.0,0.404,0.0007272,0.0007272
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,404,1.0,0.405,0.000729,0.000729
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,405,1.0,0.406,0.0007308,0.0007308
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,406,1.0,0.407,0.0007325999999999999,0.0007325999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,407,1.0,0.408,0.0007344,0.0007344
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,408,1.0,0.409,0.0007361999999999999,0.0007361999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,409,1.0,0.41,0.0007379999999999999,0.0007379999999999999
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,410,1.0,0.411,0.0007398,0.0007398
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,411,1.0,0.412,0.0007415999999999999,0.0007415999999999999
